Date,AAVE-USD,ADA-USD,ALGO-USD,AMP1-USD,BCH-USD,BNB-USD,BTC-USD,CRO-USD,DOGE-USD,DOT1-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,HEX-USD,ICP1-USD,LINK-USD,LTC-USD,MATIC-USD,SHIB-USD,SOL1-USD,THETA-USD,TRX-USD,UNI3-USD,USDC-USD,USDT-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2015-01-01,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,314.2489929199219,0.07426584557212633,0.0001829999964684248,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,2.699049949645996,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.005493000149726868,0.4657599925994873,0.024390000849962234
2015-01-02,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,315.0320129394531,0.07426584557212633,0.00018600000475998968,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,2.6673600673675537,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.005481000058352947,0.4591369926929474,0.024318000301718712
2015-01-03,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,281.0820007324219,0.07426584557212633,0.00016700000560376793,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,2.13316011428833,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.0046720001846551895,0.4611720144748688,0.022105999290943146
2015-01-04,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,264.19500732421875,0.07426584557212633,0.00015799999528098851,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,1.9566800594329834,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.004416000097990036,0.41723400354385376,0.018928000703454018
2015-01-05,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,274.4739990234375,0.07426584557212633,0.0001610000035725534,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,2.0821800231933594,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.004947000183165073,0.42141199111938477,0.020315999165177345
2015-01-06,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,286.1889953613281,0.07426584557212633,0.00016799999866634607,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,2.1121199131011963,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.004972000140696764,0.46160900592803955,0.020732000470161438
2015-01-07,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,294.3370056152344,0.07426584557212633,0.00017299999308306724,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,2.1181800365448,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.005284000188112259,0.4636070132255554,0.02084299921989441
2015-01-08,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,283.3489990234375,0.07426584557212633,0.00016799999866634607,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,2.0080699920654297,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.0055669997818768024,0.4291749894618988,0.02067600004374981
2015-01-09,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,290.4079895019531,0.07426584557212633,0.00017100000695791095,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,1.9833600521087646,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.005621999967843294,0.4318009912967682,0.020576000213623047
2015-01-10,417.4603251795615,0.22511731037133914,0.4777154256315792,0.04761231552448965,536.9779385041716,45.298978537804,274.7959899902344,0.07426584557212633,0.00016199999663513154,18.91564863965027,4.627645046040625,10.916022849386021,352.09067028679453,15.541560436913331,0.007625005696354492,131.643737248012,5.8927751520362355,1.6533199548721313,0.11445108444252615,1.653333347348962e-06,8.740041111065791,1.0162585683896834,0.03166291951404766,33.0901250082349,1.0041702346954389,1.000792136971365,0.02106458276677165,0.005179999861866236,0.41921600699424744,0.01923299953341484
